anime_id,name,genre,type,episodes,rating,members
32634,Okusama ga Seitokaichou!: Okusama Gekijou,"Comedy, Shounen",Special,12,7.04,4250
33606,One Piece Film: Gold Episode 0 - 711 ver.,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.04,4166
17115,Pokemon Best Wishes! Season 2: Episode N,"Action, Adventure, Comedy, Fantasy, Kids",TV,14,7.04,13647
1525,Pokemon Crystal: Raikou Ikazuchi no Densetsu,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,7.04,13929
16678,Pokemon: Pikachu to Eevee Friends,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.04,3849
32160,Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,7.04,699
31559,Prince of Stride: Alternative,Sports,TV,12,7.04,79630
5996,Prince of Tennis: Oshougatsu Special,"Action, Comedy, Shounen, Sports",Special,1,7.04,5000
1357,Shin Hokuto no Ken,"Action, Martial Arts, Sci-Fi, Shounen",OVA,3,7.04,6426
28625,Shisha no Teikoku,"Historical, Psychological, Sci-Fi",Movie,1,7.04,31182
7768,Tantei Opera Milky Holmes,"Comedy, Mystery, Super Power",TV,12,7.04,28812
4208,Tetsujin 28-gou (1980),"Action, Mecha",TV,51,7.04,821
2625,The☆Doraemons: The Mysterious Thief Dorapan The Mysterious Cartel,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.04,621
4166,To Heart 2 AD,"Comedy, Ecchi, Romance",OVA,2,7.04,4412
687,Tokyo Mew Mew,"Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",TV,52,7.04,67936
711,Uchuu Senkan Yamato (Movie),"Drama, Military, Sci-Fi, Space",Movie,1,7.04,2154
8422,Vampire Knight: Gekiai no Portrait,"Comedy, Shoujo, Vampire",Special,1,7.04,23727
2746,Vexille: 2077 Nihon Sakoku,"Action, Military, Sci-Fi",Movie,1,7.04,14754
19023,"Wake Up, Girls!","Drama, Music",TV,12,7.04,29679
6165,White Album 2nd Season,"Drama, Harem, Music, Romance",TV,13,7.04,24889
6489,Zero no Tsukaima: Princesses no Rondo Picture Drama,"Action, Adventure, Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School",Special,7,7.04,23532
1249,"Zone of the Enders: Dolores, I","Action, Adventure, Comedy, Mecha, Military, Sci-Fi, Space",TV,26,7.04,6753
31763,Accel World: Infinite∞Burst,"Action, Game, Romance, School, Sci-Fi",Movie,1,7.03,21916
1762,Arslan Senki,"Action, Adventure, Drama, Fantasy, Historical",OVA,6,7.03,10953
10431,Baka to Test to Shoukanjuu: Matsuri - Sentaku ni Yotte Tenkai ga Kawaru &quot;LIPS Eizou&quot;,"Comedy, Parody",ONA,1,7.03,18934
11703,Code:Breaker,"Action, Comedy, School, Shounen, Super Power, Supernatural",TV,13,7.03,135255
891,Dragon Ball Movie 2: Majinjou no Nemuri Hime,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.03,27194
12035,Dwaejiui Wang,"Drama, Psychological, Seinen, Thriller",Movie,1,7.03,2697
9347,Fortune Arterial: Akai Yakusoku - Tadoritsuita Basho,"Comedy, Fantasy, Harem, Romance, Vampire",OVA,1,7.03,18682
1929,Futari wa Precure: Max Heart,"Action, Comedy, Fantasy, Magic, Shoujo",TV,47,7.03,7189
981,Ichigo 100% OVA,"Comedy, Ecchi, Harem, Romance, School, Shounen",OVA,4,7.03,19508
20945,Iron Kid,"Action, Adventure, Comedy, Sci-Fi",TV,26,7.03,908
11281,Keroro Gunsou: Mushakero Ohirome Sengoku Ranstar Dai Battle,"Action, Comedy, Mecha, Parody, Samurai, Shounen",Special,1,7.03,613
5968,Kinnikuman II Sei: Ultimate Muscle 2,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,7.03,2019
18045,Koi to Senkyo to Chocolate Special,"Drama, Romance, School",Special,1,7.03,15430
1578,Koisuru Tenshi Angelique: Kokoro no Mezameru Toki,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",TV,13,7.03,6786
1032,Kumo no You ni Kaze no You ni,"Adventure, Drama, Historical, Romance",Movie,1,7.03,3536
33197,Lostorage Incited WIXOSS,"Game, Psychological",TV,12,7.03,21893
1415,Lupin III: Bye Bye Liberty - Kiki Ippatsu!,"Action, Adventure, Comedy, Shounen",Special,1,7.03,3235
9630,Mini Sengoku Basara Two: Tsukiyo no Katakura-kun,"Comedy, Historical",Special,7,7.03,3232
2613,Mirai Shounen Conan 2: Taiga Daibouken,"Adventure, Drama, Sci-Fi",TV,24,7.03,931
2235,Mizu no Kotoba,"Drama, Psychological, Sci-Fi",Special,1,7.03,15958
1174,Munto,"Fantasy, Magic, Romance",OVA,1,7.03,12271
31442,Musaigen no Phantom World,"Action, Comedy, Fantasy, Slice of Life, Supernatural",TV,13,7.03,168482
229,Ninin ga Shinobuden,"Comedy, Martial Arts, Parody",TV,12,7.03,23125
28431,Pokemon Omega Ruby &amp; Alpha Sapphire: Mega Special Animation,"Action, Adventure, Fantasy, Kids",ONA,1,7.04,4068
6201,Princess Lover!,"Comedy, Ecchi, Harem, School",TV,12,7.03,104098
1954,Rayearth,"Action, Adventure, Fantasy",OVA,3,7.03,9637
1942,Rocket Girls,"Adventure, Sci-Fi",TV,12,7.03,4794
28105,Shirobako Specials,"Adventure, Comedy",Special,2,7.03,11669
33491,Shounen Maid Special,"Comedy, Shoujo, Slice of Life",OVA,1,7.03,2480
508,Tottoko Hamtarou,"Adventure, Comedy, Kids",TV,296,7.03,29433
1549,1000-nen Joou: Queen Millennia,"Adventure, Drama, Fantasy, Sci-Fi",Movie,1,7.02,2078
2832,Ani*Kuri15,"Adventure, Comedy, Drama, Fantasy, Game, Magic, Martial Arts, Mecha, School, Sci-Fi, Slice of Life, Super Power, Supernatural",Special,15,7.02,12926
971,Astro Boy: Tetsuwan Atom,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,50,7.02,9331
4999,Asu no Yoichi!,"Comedy, Ecchi, Harem, Martial Arts, Romance, Shounen",TV,12,7.02,110748
23369,Bakuman. 2nd Season Special,Comedy,Special,1,7.02,6812
1668,Bakuten Shoot Beyblade G Revolution,"Action, Adventure, Comedy, Sci-Fi, Shounen, Sports",TV,52,7.02,22429
1186,Battle Athletess Daiundoukai (TV),"Action, Adventure, Comedy, Drama, School, Sci-Fi, Shounen, Sports",TV,26,7.02,4806
8440,Black Lagoon Omake,Comedy,Special,7,7.02,33923
3456,Candy☆Boy: Side Story For Archive,"Romance, School, Shoujo Ai",ONA,1,7.02,20294
2118,Captain Tsubasa: Europe Daikessen,"Action, Shounen, Sports",Movie,1,7.02,2819
1890,Clover,"Drama, Fantasy, Music, Sci-Fi, Shoujo",Music,1,7.02,8524
10116,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,Comedy,Movie,1,7.02,795
956,Daikuu Maryuu Gaiking,"Adventure, Mecha, Sci-Fi, Shounen",TV,44,7.02,919
24169,Detective Conan: The Fugitive Kogorou Mouri,"Comedy, Mystery",ONA,1,7.02,2403
3031,Digimon Frontier: Ornismon Fukkatsu!!,"Adventure, Comedy, Drama, Fantasy, Shounen",Movie,1,7.02,11973
993,Dual Parallel! Trouble Adventures Special,"Comedy, Drama, Harem, Mecha, Romance, Sci-Fi",Special,1,7.02,3631
7559,Fate/stay night TV Reproduction,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,2,7.02,23498
126,Futakoi Alternative,"Comedy, Drama, Romance",TV,13,7.02,21516
3519,Garakuta-doori no Stain,Comedy,TV,13,7.02,641
4240,Ginga Senpuu Braiger,"Action, Adventure, Mecha, Space",TV,39,7.02,886
12481,Gregory Horror Show: The Second Guest,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",TV,25,7.02,603
2230,Hana no Ko Lunlun,"Drama, Magic, Shoujo",TV,50,7.02,2080
11161,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,"Comedy, Ecchi, Romance, School",Special,1,7.02,17770
642,Ichigo 100%: Koi ga Hajimaru?! Satsuei Gasshuku - Yureru Kokoro ga Higashi e Nishi e,"Ecchi, Romance, Shounen",Special,1,7.02,13415
1192,Kakurenbo,"Horror, Psychological, Supernatural",Movie,1,7.02,22853
2487,Kyouryuu Boukenki Jura Tripper,"Adventure, Drama, Fantasy, Sci-Fi",TV,39,7.02,756
10213,Maji de Watashi ni Koi Shinasai!,"Comedy, Ecchi, Harem, Martial Arts, Romance, School, Super Power",TV,12,7.02,116683
2501,Papuwa,"Adventure, Comedy",TV,26,7.02,973
2201,Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.02,34055
212,Project A-Ko,"Action, Adventure, Comedy, Mecha, Sci-Fi, Super Power",Movie,1,7.02,7846
11227,Rinne no Lagrange,"Action, Comedy, Mecha, Sci-Fi",TV,12,7.02,41486
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service Kai,"Comedy, Ecchi, Harem, Romance",Special,1,7.01,41444
419,Samurai Deeper Kyou,"Adventure, Comedy, Historical, Shounen, Supernatural",TV,26,7.02,38580
8677,Sangokushi (1985),Historical,Special,1,7.02,231
11751,"Senki Zesshou Symphogear: Meteoroid-Falling, Burning, and Disappear, Then...","Action, Music, Sci-Fi",TV,13,7.02,47588
7375,Shakugan no Shana S Specials,"Comedy, Parody",Special,4,7.02,18190
2578,TaoTao Ehonkan Sekai Doubutsu Banashi,"Adventure, Comedy, Fantasy, Kids",TV,52,7.02,656
1587,Tenpou Ibun: Ayakashi Ayashi,"Demons, Historical, Supernatural",TV,25,7.02,10364
2715,Totsuzen! Neko no Kuni Banipal Witt,Adventure,Movie,1,7.02,1138
1540,"Touch: Miss Lonely Yesterday - Are kara, Kimi wa...","Romance, Shounen, Sports",Special,1,7.02,1627
1111,Vandread: Gekitou-hen,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1,7.02,5170
31909,Wakaba*Girl: Onsen Tsukaritai,"Comedy, Slice of Life",Special,1,7.02,4284
1024,Weiß Kreuz OVA,"Action, Drama",OVA,2,7.02,4296
1248,Zone of the Enders: Idolo,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",OVA,1,7.02,5564
29223,Aldnoah.Zero Extra Archives,"Action, Mecha, Sci-Fi",Special,1,7.01,6895
5755,Aoki Ryuusei SPT Layzner OVA,"Action, Mecha, Military, Sci-Fi, Shounen, Space",OVA,3,7.01,740
492,Armitage III: Dual-Matrix,"Action, Adventure, Mecha, Sci-Fi",Movie,1,7.01,11524
405,Blood: The Last Vampire,"Horror, Supernatural, Vampire",Movie,1,7.01,67778
2122,Captain Tsubasa: Saikyou no Teki! Holland Youth,"Action, Shounen, Sports",OVA,1,7.01,2313
3690,Chou Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Romance",TV,21,7.01,382
2055,Coo: Tooi Umi kara Kita Coo,"Adventure, Drama, Mystery, Slice of Life",Movie,1,7.01,850
2722,Crusher Joe: The Movie,"Action, Adventure, Sci-Fi, Space",Movie,1,7.01,2018
12565,Fate/Prototype,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,1,7.01,43469
5136,Flag Director&#039;s Edition: Issenman no Kufura no Kiroku,Action,Movie,1,7.01,987
6734,Ginga Tetsudou 999: Eien no Tabibito Emeraldas,"Sci-Fi, Space",Special,1,7.01,799
3854,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,"Drama, Sci-Fi, Space",OVA,4,7.01,1236
7109,Gyouten Ningen Batsealer,"Action, Adventure, Fantasy, Magic",TV,52,7.01,201
3710,Hakaba Kitarou,"Horror, Supernatural",TV,11,7.01,6649
3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,"Action, Fantasy, Historical, Military, Shoujo",Special,1,7.01,2355
4190,Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,"Comedy, Fantasy, Shoujo",Special,1,7.01,1010
31234,Himouto! Umaru-chanS,"Comedy, Seinen, Slice of Life",Special,12,7.01,17038
5043,Hurricane Live! 2032,Music,Special,6,7.01,1039
8277,Hyakka Ryouran: Samurai Girls,"Action, Comedy, Ecchi, Harem, Samurai, School",TV,12,7.01,99201
641,Ichigo 100% Special 2,"Comedy, Ecchi, Romance, Shounen",Special,1,7.01,13562
20423,Kamisama no Inai Nichiyoubi: Kioku,"Fantasy, Mystery",Special,1,7.01,18722
5914,Kanamemo,"Comedy, Ecchi, Shoujo Ai, Slice of Life",TV,13,7.01,23757
15783,Lupin III: Touhou Kenbunroku - Another Page,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.01,1773
193,Maburaho,"Comedy, Drama, Ecchi, Harem, Magic, Romance, School",TV,24,7.01,61004
2016,Mermaid Forest OVA,"Drama, Fantasy, Horror, Mystery",OVA,1,7.01,3708
1040,Mizuiro Jidai,"Shoujo, Slice of Life",TV,47,7.01,1519
9693,Moshidora,"Drama, Sports",TV,10,7.01,15952
3615,Neo Angelique Abyss,"Comedy, Fantasy, Harem, Romance, Shoujo",TV,13,7.01,24149
5023,Ninpuu Kamui Gaiden,"Action, Adventure, Historical, Martial Arts, Samurai",TV,26,7.01,650
561,Sakura Taisen,"Adventure, Mecha, Sci-Fi, Shounen",TV,25,7.01,11293
1166,Sakura Taisen: Gouka Kenran,"Adventure, Mecha, Sci-Fi, Shounen",OVA,6,7.01,2410
4332,Seigi wo Aisuru Mono Gekkou Kamen,"Action, Mystery",TV,39,7.01,282
2029,Sirius no Densetsu,"Drama, Fantasy, Romance",Movie,1,7.01,2007
20021,Sword Art Online: Extra Edition,"Action, Adventure, Fantasy, Game, Romance",Special,1,7.00,121722
12727,Thermae Romae Specials,"Comedy, Historical, Seinen",Special,2,7.01,1953
2493,Touch 3: Kimi ga Toorisugita Ato ni - Don&#039;t Pass Me By,"Drama, School, Sports",Movie,1,7.01,1032
1129,UFO Princess Valkyrie: Special,"Comedy, Romance, Sci-Fi",Special,1,7.01,2495
1481,"Urusei Yatsura: Haru da, Tobidase!","Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Special,2,7.01,1815
30355,Wakaba*Girl,"Comedy, School, Slice of Life",TV,13,7.01,22773
11837,Zetman,"Action, Drama, Horror, Romance, Sci-Fi, Seinen, Supernatural",TV,13,7.01,65633
9547,Alps no Shoujo Heidi (1979),"Drama, Historical, Slice of Life",Movie,1,7.00,1480
3631,Aoi Blink,"Adventure, Fantasy",TV,39,7.00,931
750,Binchou-tan,"Comedy, Slice of Life",TV,12,7.00,6960
6246,Black Jack: Sora kara Kita Kodomo,Drama,OVA,1,7.00,1595
25437,Brothers Conflict OVA,"Harem, Romance, Shoujo",OVA,2,7.00,10286
2684,Buzzer Beater 2nd Season,"Action, Sci-Fi, Shounen, Sports",TV,13,7.00,5193
2121,Captain Tsubasa: Sekai Daikessen!! Jr. World Cup,"Action, Shounen, Sports",Movie,1,7.00,2334
32483,Cheer Danshi!!,"School, Sports",TV,12,7.00,29219
514,Cossette no Shouzou,"Drama, Horror, Magic, Psychological, Romance, Supernatural",OVA,3,7.00,40318
22699,Dragon Ball Z: Zenbu Misemasu Toshi Wasure Dragon Ball Z!,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Slice of Life, Super Power",Special,1,7.00,4153
124,Fushigi Yuugi: Eikouden,"Adventure, Drama, Fantasy, Romance, Shoujo",OVA,4,7.00,11740
9154,Kindaichi Shounen no Jikenbo: Satsuriku no Deep Blue,"Mystery, Shounen",Movie,1,7.00,631
2215,Kishin Taisen Gigantic Formula,"Mecha, Sci-Fi",TV,26,7.00,4633
5091,Manga Sarutobi Sasuke,"Adventure, Comedy, Historical, Supernatural",TV,24,7.00,523
3462,Minky Momo in Yume ni Kakeru Hashi,"Drama, Shoujo, Slice of Life",OVA,1,7.00,600
1917,Mobile Suit Gundam MS IGLOO: The Hidden One Year War,"Mecha, Military, Sci-Fi, Space",OVA,3,7.00,8274
33546,Monster Strike: Mermaid Rhapsody,"Action, Fantasy, Game",ONA,1,7.00,854
1792,Overman King Gainer,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26,7.00,6551
13377,Recorder to Randoseru Re♪,"Comedy, School, Seinen, Slice of Life",TV,13,7.00,17283
19365,Samurai Flamenco,"Action, Comedy, Parody",TV,22,7.00,74324
30806,Schwarzesmarken,"Action, Drama, Historical, Mecha, Military, Sci-Fi",TV,12,7.00,51632
884,Shin Angyo Onshi,"Action, Fantasy",Movie,1,7.00,13231
19841,Super Seisyun Brothers,"Comedy, Josei, Slice of Life",TV,14,7.00,18072
3248,Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,"Action, Drama, Historical, Supernatural",Special,5,7.00,1892
21851,Tesagure! Bukatsumono Encore,"Parody, School, Slice of Life",TV,12,7.00,2084
5830,Tsurupika Hagemaru-kun,"Comedy, Kids",TV,59,7.00,322
3501,Wellber no Monogatari: Sisters of Wellber Zwei,"Adventure, Fantasy, Historical, Romance",TV,13,7.00,3038
6479,Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,"Romance, Shoujo Ai, Slice of Life",Special,1,6.99,15078
2274,CLAMP in Wonderland,Music,Music,1,6.99,12267
1841,Dai Mahou Touge Omake,Comedy,Special,4,6.99,5579
292,Dear Boys,"Drama, Shounen, Sports",TV,26,6.99,12662
896,Dragon Ball Z Movie 03: Chikyuu Marugoto Choukessen,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,6.99,57840
118,El Hazard 2: The Magnificent World,"Adventure, Comedy, Fantasy",OVA,4,6.99,5771
2973,Fire Tripper,"Fantasy, Sci-Fi",OVA,1,6.99,2115
603,Futari wa Precure,"Action, Comedy, Fantasy, Magic, Shoujo",TV,49,6.99,17671
12163,Ginga Tetsudou 999: Hoshizora wa Time Machine,"Drama, Sci-Fi",Movie,1,6.99,443
2569,Jungle Book Shounen Mowgli,"Adventure, Drama",TV,52,6.99,3035
636,Juubee-chan 2: Siberia Yagyuu no Gyakushuu,"Adventure, Comedy, Drama, Martial Arts, Samurai, Shounen",TV,13,6.99,6733
2772,Juushin Enbu: Hero Tales,"Action, Fantasy, Shounen",TV,26,6.99,16502
1768,Kikaider 01 The Animation,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,4,6.99,1710
5967,Kinnikuman II Sei: Ultimate Muscle,"Action, Comedy, Martial Arts, Sci-Fi, Shounen, Sports",TV,13,6.99,2435
3547,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie 2: UFO Shuurai! Tornado Daisakusen,"Comedy, Police",Movie,1,6.99,504
5891,Kousoku Denjin Albegus,Mecha,TV,45,6.99,698
20889,Kuro no Sumika: Chronus,Psychological,Movie,1,6.99,12270
6794,Kurokami: Tora to Tsubasa,"Action, Martial Arts, Super Power",Special,1,6.99,6302
13247,Lupin III: Lupin Ikka Seizoroi,"Adventure, Comedy, Shounen",Special,1,6.99,1462
32153,Mahou Shoujo Madoka★Magica: Concept Movie,"Drama, Magic, Psychological, Thriller",Movie,1,6.99,5452
2707,Majime ni Fumajime Kaiketsu Zorori,"Adventure, Kids",TV,97,6.99,390
1509,Mamotte! Lollipop,"Adventure, Comedy, Magic, Romance, Shoujo",TV,13,6.99,11747
1935,Megazone 23,"Action, Mecha, Music, Mystery, Romance, Sci-Fi",OVA,4,6.99,6483
936,Naruto Movie 2: Dai Gekitotsu! Maboroshi no Chiteiiseki Dattebayo!,"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Movie,1,6.99,97308
800,NieA Under 7,"Comedy, Sci-Fi, Slice of Life",TV,13,6.99,16711
4054,Norimono Oukoku BuBu ChaCha,"Comedy, Slice of Life",TV,26,6.99,315
9884,Osomatsu-kun,Comedy,TV,56,6.99,1322
31756,Owari no Seraph: The Beginning of the End,"Action, Drama, Shounen, Supernatural, Vampire",Special,1,6.99,14248
2363,Pokemon Housoukyoku,"Adventure, Comedy, Fantasy, Kids",TV,16,6.99,15461
6973,Senkou no Night Raid,"Action, Historical, Military, Super Power",TV,13,6.99,28284
8800,Senkou no Night Raid Specials,"Action, Historical, Military, Super Power",Special,3,6.99,3667
1703,Tokyo Tribe 2,"Action, Drama",TV,13,6.99,5060
2492,Touch 2: Sayonara no Okurimono,"Drama, Romance, Sports",Movie,1,6.99,1076
3317,Uchuusen Sagittarius,"Adventure, Sci-Fi",TV,77,6.99,370
1648,UFO Princess Valkyrie 4: Toki to Yume to Ginga no Utage,"Comedy, Romance, Sci-Fi",OVA,2,6.99,3993
1923,Urusei Yatsura Movie 4: Lum The Forever,"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,6.99,2745
2087,VS Knight Lamune &amp; 40 Fire,"Comedy, Fantasy, Mecha, Shounen",TV,26,6.99,1150
3196,Wakakusa no Charlotte,"Drama, Historical, Kids, Shoujo, Slice of Life",TV,30,6.99,1019
2554,Ai Shoujo Pollyanna Story,"Drama, Historical, Slice of Life",TV,51,6.98,2427
28391,Ao no Kanata no Four Rhythm,"Drama, School, Sci-Fi, Sports",TV,12,6.98,72174
812,Chikyuu Shoujo Arjuna,"Adventure, Drama, Magic, Sci-Fi",TV,13,6.98,17520
2090,Choujikuu Seiki Orguss 02,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",OVA,6,6.98,1556
10259,Da Yu Hai Tang,"Adventure, Supernatural",Movie,1,6.98,7639
1837,Dokkoida,"Action, Adventure, Comedy, Parody, Sci-Fi, Shounen",TV,12,6.98,3462
2646,Dorami &amp; Doraemons: Robot School&#039;s Seven Mysteries,Fantasy,Movie,1,6.98,569
1930,Futari wa Precure: Max Heart Movie 1,"Comedy, Fantasy, Magic, Shoujo",Movie,1,6.98,3094
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,"Comedy, Seinen",TV,12,6.98,27417
30039,Future Card Buddyfight 100,Game,TV,50,6.98,1365
10604,Hidan no Aria Special,"Action, Comedy, Mystery, Romance",Special,1,6.98,32988
31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),"Magic, Shoujo",TV,51,6.98,464
3349,Kiddy GiRL-AND,"Action, Comedy, Sci-Fi, Super Power",TV,24,6.98,13368
28423,Kyoukai no Rinne (TV),"Comedy, Romance, School, Shounen, Supernatural",TV,25,6.98,47036
10893,Kyousou Giga,"Action, Fantasy, Supernatural",ONA,1,6.98,31096
6209,Macross 7 Plus,"Mecha, Music, Slice of Life",Special,11,6.98,3894
89,Mobile Suit Victory Gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,51,6.98,12673
5395,Nekketsu Saikyou Go-Saurer,"Action, Mecha, Sci-Fi",TV,51,6.98,405
18095,Nourin,"Comedy, Ecchi, Romance, School",TV,12,6.98,76069
10549,Precure All Stars GoGo Dream Live!,"Action, Fantasy, Magic, Shoujo",Special,1,6.98,1642
12863,Pretty Rhythm: Dear My Future,"Music, Shoujo, Slice of Life, Sports",TV,51,6.98,3347
9127,Zettai Karen Children Gentei Kaikin!! OVA Chou Sakidori Special!!,"Action, Comedy, Shounen, Supernatural",OVA,1,6.98,1664
300,3x3 Eyes,"Action, Demons, Fantasy, Horror, Romance",OVA,4,6.97,15683
15411,Arcana Famiglia: Capriccio - stile Arcana Famiglia,"Romance, Shoujo",OVA,1,6.97,12690
8092,Bakumatsu no Spasibo,Historical,Movie,1,6.97,647
25045,Barakamon: Mijikamon,Comedy,ONA,13,6.97,18119
11241,Brave 10,"Action, Adventure, Historical, Samurai, Seinen, Super Power",TV,12,6.97,82205
1817,DearS: Kin no Tama desu no?,"Comedy, Ecchi, Harem, Romance, Sci-Fi",Special,1,6.97,18412
25907,Glass no Hana to Kowasu Sekai,Sci-Fi,Movie,1,6.97,17105
261,Happy☆Lesson: Advance,"Comedy, Harem, Romance, Slice of Life",TV,13,6.97,9989
24347,Inazuma Eleven: Chou Jigen Dream Match,"Shounen, Sports, Super Power",Movie,1,6.97,2280
2757,Juuni Senshi Bakuretsu Eto Ranger,"Action, Comedy, Fantasy",TV,39,6.97,936
1501,Kaleido Star: Good da yo! Goood!!,Comedy,OVA,1,6.97,5044
9675,Kami nomi zo Shiru Sekai: Flag 0,"Comedy, Shounen, Supernatural",OVA,1,6.97,35753
2243,Karasu Tengu Kabuto,"Action, Adventure, Drama, Historical",TV,39,6.97,1220
1804,Koko wa Green Wood,"Comedy, Drama, Romance, Shoujo, Slice of Life, Supernatural",OVA,6,6.97,4176
1423,Lupin III: Napoleon no Jisho wo Ubae,"Action, Adventure, Comedy, Shounen",Special,1,6.97,2507
1398,Macross Dynamite 7,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,4,6.97,7280
2223,Maple Town Monogatari,"Fantasy, Slice of Life",TV,52,6.97,898
4086,Muka Muka Paradise,"Adventure, Comedy",TV,51,6.97,1165
6890,Ontama!,"Comedy, Magic, Seinen, Slice of Life",ONA,5,6.97,1653
6031,Osu!! Karate Bu,"Martial Arts, School, Shounen",OVA,4,6.97,628
23849,Pokemon XY: Sora no Hahen,"Adventure, Fantasy, Kids",Movie,1,6.97,2360
6112,Shin Koihime†Musou,"Comedy, Ecchi, Fantasy, Historical",TV,12,6.97,20742
1727,Shinkyoku Soukai Polyphonica,"Drama, Fantasy, Music, Romance, School",TV,12,6.97,22282
8017,Soukou Kihei Votoms: Gen-ei Hen,"Action, Drama, Mecha, Military, Sci-Fi",OVA,6,6.97,1454
